Facility code,Name of institution,State,Country, Number of trainees ,Profit status,Type of payment,Total cost, Number of payments 
21803146,STRATFORD UNIVERSITY-FALLS CHURCH,Virginia,USA,22,Private profit,Yellow Ribbon,21580.68,25
21803246,UNIVERSITY OF THE POTOMAC-VA CAMPUS,Virginia,USA,1,Private profit,Yellow Ribbon,639.77,1
21803305,CARRINGTON COLLEGE-SAN JOSE,California,USA,2,Private profit,Yellow Ribbon,4519.33,3
21803411,KELLER GRADUATE SCHOOL OF MANAGEMENT-DECATUR,Georgia,USA,2,Private profit,Yellow Ribbon,2575.73,2
21803605,THE ART INSTITUTE OF CALIFORNIA-SAN FRANCISCO,California,USA,47,Private profit,Yellow Ribbon,132676.9,92
21803805,DEVRY UNIVERSITY-FOLSOM CA,California,USA,5,Private profit,Yellow Ribbon,6743.65,6
21804005,DEVRY UNIVERSITY-COLTON CA,California,USA,9,Private profit,Yellow Ribbon,8136.45,10
21804105,ARGOSY UNIVERSITY,California,USA,1,Private profit,Yellow Ribbon,500.61,1
21804146,STRATFORD UNIVERSITY-WOODBRIDGE,Virginia,USA,10,Private profit,Yellow Ribbon,11637.48,13
21804305,DEVRY UNIVERSITY-SAN JOSE CA,California,USA,24,Private profit,Yellow Ribbon,31528.78,29
21804505,DEVRY UNIVERSITY-SHERMAN OAKS CA,California,USA,22,Private profit,Yellow Ribbon,39961.5,32
21804705,SANTA BARBARA BUSINESS COLLEGE-RANCHO MIRAGE,California,USA,1,Private profit,Yellow Ribbon,3608.53,3
21804805,SANTA BARBARA BUSINESS COLLEGE-VENTURA,California,USA,1,Private profit,Yellow Ribbon,633.14,1
21805105,SANTA BARBARA BUSINESS COLLEGE-SANTA MARIA,California,USA,1,Private profit,Yellow Ribbon,1245.31,1
21805113,DEVRY UNIVERSITY ONLINE,Illinois,USA,107,Private profit,Yellow Ribbon,176912.66,142
21805146,ECPI UNIVERSITY-RICHMOND SOUTH,Virginia,USA,23,Private profit,Yellow Ribbon,28728.52,40
21805213,DEVRY UNIVERSITY-TINLEY PARK,Illinois,USA,4,Private profit,Yellow Ribbon,2747.49,4
21805413,AMERICAN INTERCONTINENTAL UNIVERSITY-ONLINE,Illinois,USA,32,Private profit,Yellow Ribbon,34090.11,38
21805846,THE ART INSTITUTE OF VIRGINIA BEACH,Virginia,USA,42,Private profit,Yellow Ribbon,55145.85,59
21806411,DEVRY UNIVERSITY-ALPHARETTA CAMPUS,Georgia,USA,1,Private profit,Yellow Ribbon,2009.83,1
21807411,DEVRY UNIVERSITY (DECATUR CAMPUS),Georgia,USA,22,Private profit,Yellow Ribbon,39035.39,31
21809106,COLORADO TECHNICAL UNIVERSITY-COLORADO SPRINGS,Colorado,USA,16,Private profit,Yellow Ribbon,32538.57,33
21809206,COLORADO TECHNICAL UNIVERSITY-AURORA,Colorado,USA,6,Private profit,Yellow Ribbon,15110.5,16
21809306,COLORADO TECHNICAL UNIVERSITY-ONLINE,Colorado,USA,21,Private profit,Yellow Ribbon,18258.46,25
21818210,UNIVERSITY OF ST AUGUSTINE FOR HEALTH SCIENCES-MIAMI,Florida,USA,2,Private profit,Yellow Ribbon,14289.33,6
21822106,DEVRY UNIVERSITY-COLORADO,Colorado,USA,4,Private profit,Yellow Ribbon,6404.32,6
21823013,THE ILLINOIS INSTITUTE OF ART,Illinois,USA,12,Private profit,Yellow Ribbon,23263.62,22
21823113,THE ILLINOIS INSTITUTE OF ART-SCHAUMBURG,Illinois,USA,6,Private profit,Yellow Ribbon,10616.16,12
21823310,UNIVERSITY OF PHOENIX-SOUTH FLORIDA,Florida,USA,1,Private profit,Yellow Ribbon,1022.5,1
21830010,AI MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,Florida,USA,2,Private profit,Yellow Ribbon,819.42,2
21832611,UNIVERSITY OF PHOENIX-AUGUSTA CAMPUS,Georgia,USA,1,Private profit,Yellow Ribbon,930,1
21836010,SANFORD-BROWN COLLEGE-TAMPA,Florida,USA,1,Private profit,Yellow Ribbon,462.19,1
21836110,SANFORD-BROWN COLLEGE-ONLINE,Florida,USA,1,Private profit,Yellow Ribbon,657.55,1
21852735,DEVRY UNIVERSITY-COLUMBUS,Ohio,USA,9,Private profit,Yellow Ribbon,16028.72,12
21853835,BRYANT & STRATTON COLLEGE-AKRON,Ohio,USA,2,Private profit,Yellow Ribbon,4824.66,4
21891505,UNIVERSITY OF PHOENIX-BAY AREA CAMPUS,California,USA,15,Private profit,Yellow Ribbon,12762.76,21
21891605,UNIVERSITY OF PHOENIX-SOUTHERN CALIFORNIA CAMPUS,California,USA,16,Private profit,Yellow Ribbon,12490.4,20
21891705,UNIVERSITY OF PHOENIX-SAN DIEGO CAMPUS,California,USA,6,Private profit,Yellow Ribbon,3725.33,7
21891805,UNIVERSITY OF PHOENIX-SACRAMENTO VALLEY CAMPUS,California,USA,2,Private profit,Yellow Ribbon,2020,2
21900113,DEVRY UNIVERSITY-CHICAGO,Illinois,USA,8,Private profit,Yellow Ribbon,8053.99,9
21900130,DEVRY UNIVERSITY - NEW JERSEY,New Jersey,USA,4,Private profit,Yellow Ribbon,3448.72,4
21900230,DEVRY UNIVERSITY - NEW JERSEY,New Jersey,USA,1,Private profit,Yellow Ribbon,183.83,1
21900816,BRYAN UNIVERSITY,Kansas,USA,1,Private profit,Yellow Ribbon,593.77,1
21901103,UNIVERSITY OF ADVANCING TECHNOLOGY,Arizona,USA,42,Private profit,Yellow Ribbon,110781.61,50
21901111,STRAYER UNIVERSITY-CHAMBLEE,Georgia,USA,1,Private profit,Yellow Ribbon,144.83,1
21902102,CHARTER COLLEGE-ANCHORAGE,Alaska,USA,37,Private profit,Yellow Ribbon,97352.04,60
21902133,STRAYER UNIVERSITY-NORTH CHARLOTTE,North Carolina,USA,1,Private profit,Yellow Ribbon,167.33,1
21902142,SOUTH COLLEGE-KNOXVILLE,Tennessee,USA,50,Private profit,Yellow Ribbon,179307.24,69
21902320,STRAYER UNIVERSITY-PRINCE GEORGE MARYLAND,Maryland,USA,1,Private profit,Yellow Ribbon,432.33,1
21902620,STRAYER UNIVERSITY-ANNE ARUNDEL,Maryland,USA,1,Private profit,Yellow Ribbon,374.18,1
21903111,STRAYER UNIVERSITY-MORROW,Georgia,USA,1,Private profit,Yellow Ribbon,357.33,1
21903132,BERKELEY COLLEGE OF NEW YORK,New York,USA,181,Private profit,Yellow Ribbon,929611.81,294
21903232,BERKELEY COLLEGE-BROOKLYN CAMPUS,New York,USA,32,Private profit,Yellow Ribbon,198534.67,56
21904042,VIRGINIA COLLEGE-KNOXVILLE,Tennessee,USA,1,Private profit,Yellow Ribbon,200.77,1
21904103,UNIVERSITY OF PHOENIX-PHOENIX CAMPUS,Arizona,USA,2,Private profit,Yellow Ribbon,1726.3,4
21904125,DEVRY UNIVERSITY-MISSOURI,Missouri,USA,4,Private profit,Yellow Ribbon,5902.32,5
21904140,STRAYER UNIVERSITY- CHARLESTON,South Carolina,USA,1,Private profit,Yellow Ribbon,725,1
21904142,THE ART INSTITUTE OF TENNESSEE-NASHVILLE,Tennessee,USA,1,Private profit,Yellow Ribbon,145.81,1
21904411,STRAYER UNIVERSITY-SAVANNAH,Georgia,USA,1,Private profit,Yellow Ribbon,167.33,1
21905415,KAPLAN UNIVERSITY-DAVENPORT,Iowa,USA,1,Private profit,Yellow Ribbon,808.54,1
21905828,CHAMBERLAIN UNIVERSITY,Nevada,USA,7,Private profit,Yellow Ribbon,6040.74,7
21906133,SOUTH UNIVERSITY-HIGH POINT,North Carolina,USA,2,Private profit,Yellow Ribbon,5693.41,3
21907103,UNIVERSITY OF PHOENIX-ONLINE CAMPUS,Arizona,USA,66,Private profit,Yellow Ribbon,58866.4,84
21911131,UNIVERSITY OF PHOENIX-ALBUQUERQUE CAMPUS,New Mexico,USA,1,Private profit,Yellow Ribbon,534.35,1
21912109,STRAYER UNIVERSITY-DISTRICT OF COLUMBIA,District of Columbia,USA,1,Private profit,Yellow Ribbon,432.33,1
21912209,STRAYER UNIVERSITY-ONLINE-WASHINGTON DC,District of Columbia,USA,37,Private profit,Yellow Ribbon,58015.99,37
21913113,DEVRY INSTITUTE OF TECHNOLOGY ADDISON,Illinois,USA,19,Private profit,Yellow Ribbon,24182.38,24
21913148,AMERICAN PUBLIC UNIVERSITY SYSTEM,West Virginia,USA,7,Private profit,Yellow Ribbon,9675.9,16
21915164,UNIVERSITY OF PHOENIX-HAWAII CAMPUS,Hawaii,USA,7,Private profit,Yellow Ribbon,3480.15,8
21917611,VIRGINIA COLLEGE-SAVANNAH,Georgia,USA,2,Private profit,Yellow Ribbon,1510.29,2
21917711,STRAYER UNIVERSITY-COLUMBUS GA,Georgia,USA,1,Private profit,Yellow Ribbon,137.33,1
21919106,THE ART INSTITUTE OF COLORADO,Colorado,USA,3,Private profit,Yellow Ribbon,3187.96,3
21919117,SULLIVAN UNIVERSITY - LOUISVILLE,Kentucky,USA,28,Private profit,Yellow Ribbon,88309.47,41
21921117,SULLIVAN UNIVERSITY - LEXINGTON,Kentucky,USA,4,Private profit,Yellow Ribbon,13867.82,5
21924417,DAYMAR COLLEGE-BOWLING GREEN,Kentucky,USA,1,Private profit,Yellow Ribbon,2500,1
21943113,DEVRY UNIVERSITY-KELLER GRADUATE SCH MGMT,Illinois,USA,24,Private profit,Yellow Ribbon,20516.32,28
21943146,BRYANT AND STRATTON COLLEGE-VIRGINIA BEACH,Virginia,USA,10,Private profit,Yellow Ribbon,14989.3,12
21944107,LINCOLN COLLEGE OF NEW ENGLAND-SOUTHINGTON,Connecticut,USA,1,Private profit,Yellow Ribbon,1253.11,1
21953146,BRYANT AND STRATTON COLLEGE-RICHMOND,Virginia,USA,7,Private profit,Yellow Ribbon,10710.93,12
21953246,THE ART INSTITUTE OF WASHINGTON,Virginia,USA,11,Private profit,Yellow Ribbon,18428.8,17
21953346,ECPI UNIVERSITY,Virginia,USA,265,Private profit,Yellow Ribbon,312208.98,403
21953446,ECPI UNIVERSITY-INNSBROOK,Virginia,USA,18,Private profit,Yellow Ribbon,25996.65,32
21953546,ECPI UNIVERSITY-NEWPORT NEWS,Virginia,USA,53,Private profit,Yellow Ribbon,71564.52,80
21953646,STRAYER UNIVERSITY-ALEXANDRIA,Virginia,USA,2,Private profit,Yellow Ribbon,679.66,2
21953846,STRAYER UNIVERSITY-CHESAPEAKE,Virginia,USA,1,Private profit,Yellow Ribbon,725,1
21954046,STRAYER UNIVERSITY-FREDERICKSBURG,Virginia,USA,2,Private profit,Yellow Ribbon,1110.62,2
21954346,STRAYER UNIVERSITY-MANASSAS,Virginia,USA,2,Private profit,Yellow Ribbon,549.67,2
21954446,STRAYER UNIVERSITY-NEWPORT NEWS,Virginia,USA,3,Private profit,Yellow Ribbon,1521.12,3
21954546,STRAYER UNIVERSITY-WOODBRIDGE,Virginia,USA,1,Private profit,Yellow Ribbon,113.28,1
21955146,SOUTH UNIVERSITY-RICHMOND,Virginia,USA,3,Private profit,Yellow Ribbon,7199.43,4
21955246,SOUTH UNIVERSITY-VIRGINIA BEACH,Virginia,USA,38,Private profit,Yellow Ribbon,84094.41,53
21957105,ACADEMY OF ART UNIVERSITY,California,USA,183,Private profit,Yellow Ribbon,412869.6,239
21958105,MUSICIANS INSTITUTE,California,USA,19,Private profit,Yellow Ribbon,52419.03,28
21959105,BROOKS INSTITUTE,California,USA,1,Private profit,Yellow Ribbon,3436.34,1
21961447,DIGIPEN INSTITUTE OF TECHNOLOGY,Washington,USA,37,Private profit,Yellow Ribbon,129537.98,45
21965113,ITT TECHNICAL INSTITUTE-ORLAND PARK,Illinois,USA,1,Private profit,Yellow Ribbon,256.77,1
21970110,FULL SAIL UNIVERSITY,Florida,USA,725,Private profit,Yellow Ribbon,4220745.28,2846
21971110,THE ART INSTITUTE OF TAMPA,Florida,USA,4,Private profit,Yellow Ribbon,3178.49,4
21974435,CHAMBERLAIN UNIVERSITY COLLEGE OF NURSING-CLEVELAND,Ohio,USA,3,Private profit,Yellow Ribbon,9703.49,5
21975035,BRYANT & STRATTON COLLEGE-PARMA,Ohio,USA,3,Private profit,Yellow Ribbon,3680.43,5
21975135,BRYANT & STRATTON COLLEGE-EASTLAKE,Ohio,USA,2,Private profit,Yellow Ribbon,3528.16,3
21975235,BRYANT & STRATTON COLLEGE-CLEVELAND,Ohio,USA,1,Private profit,Yellow Ribbon,368.33,1
21985813,TRIBECA FLASHPOINT MEDIA ARTS ACADEMY,Illinois,USA,4,Private profit,Yellow Ribbon,8434.32,4
21986013,FOX COLLEGE-TINLEY PARK,Illinois,USA,2,Private profit,Yellow Ribbon,1192.04,2
21986113,CHAMBERLAIN UNIVERSITY LLC,Illinois,USA,9,Private profit,Yellow Ribbon,16100.97,11
21987113,CHAMBERLAIN UNIVERSITY LLC-TINLEY PARK,Illinois,USA,3,Private profit,Yellow Ribbon,1573.49,3
22823113,CHAMBERLAIN UNIVERSITY LLC,Illinois,USA,21,Private profit,Yellow Ribbon,29023.13,26
22988525,CHAMBERLAIN UNIVERSITY,Missouri,USA,8,Private profit,Yellow Ribbon,13287.64,10
24000104,VISTA COLLEGE,Arkansas,USA,6,Private profit,Yellow Ribbon,2323.76,6
24000137,THE ART INSTITUTE OF PORTLAND,Oregon,USA,1,Private profit,Yellow Ribbon,1584.33,1
24000337,CONCORDE CAREER COLLEGE-PORTLAND,Oregon,USA,2,Private profit,Yellow Ribbon,1284.86,2
24001705,FREMONT COLLEGE,California,USA,2,Private profit,Yellow Ribbon,1688.16,2
24005221,NEW ENGLAND INSTITUTE OF ART,Massachusetts,USA,1,Private profit,Yellow Ribbon,1262.49,2
24005905,LOS ANGELES COLLEGE OF MUSIC,California,USA,5,Private profit,Yellow Ribbon,20065.32,9
24006305,SAN JOAQUIN VALLEY COLLEGE-LANCASTER,California,USA,2,Private profit,Yellow Ribbon,2110.24,3
24007105,CALIFORNIA INSTITUTE OF ARTS AND TECH,California,USA,1,Private profit,Yellow Ribbon,1174.83,1
24008205,BRIGHTWOOD COLLEGE-NORTH HOLLYWOOD,California,USA,3,Private profit,Yellow Ribbon,1917.24,3
24033943,VIRGINIA COLLEGE-AUSTIN,Texas,USA,1,Private profit,Yellow Ribbon,945.55,2
24036143,BRIGHTWOOD COLLEGE-SAN ANTONIO SAN PEDRO,Texas,USA,1,Private profit,Yellow Ribbon,756.98,1
24036543,LINCOLN COLLEGE OF TECHNOLOGY-GRAND PRAIRIE,Texas,USA,10,Private profit,Yellow Ribbon,14880.35,17
24036743,SOUTHWEST UNIVERSITY AT EL PASO,Texas,USA,2,Private profit,Yellow Ribbon,2194.54,2
24037643,VISTA COLLEGE BEAUMONT,Texas,USA,1,Private profit,Yellow Ribbon,1390.78,1
24038343,CONCORDE CAREER COLLEGE-SAN ANTONIO,Texas,USA,9,Private profit,Yellow Ribbon,37334.94,29
24038443,CONCORDE CAREER INSTITUTE-DALLAS,Texas,USA,5,Private profit,Yellow Ribbon,9767.89,8
24038543,VISTA COLLEGE LONGVIEW,Texas,USA,1,Private profit,Yellow Ribbon,747.33,1
24038643,GOLF ACADEMY OF AMERICA-FARMERS BRANCH,Texas,USA,12,Private profit,Yellow Ribbon,18894.94,12
24038743,CONCORDE CAREER COLLEGE-GRAND PRAIRIE,Texas,USA,2,Private profit,Yellow Ribbon,3298.72,5
24039043,VISTA COLLEGE KILLEEN,Texas,USA,29,Private profit,Yellow Ribbon,20224.08,33
24039343,VISTA COLLEGE COLLEGE STATION,Texas,USA,2,Private profit,Yellow Ribbon,5708.87,5
24041343,CARRINGTON COLLEGE-MESQUITE,Texas,USA,1,Private profit,Yellow Ribbon,2625,1
24042043,BRIGHTWOOD COLLEGE-CORPUS CHRISTI,Texas,USA,1,Private profit,Yellow Ribbon,1236.1,1
24082440,ITT TECHNICAL INSTITUTE-COLUMBIA,South Carolina,USA,1,Private profit,Yellow Ribbon,108,2
24105531,COMPUTER CAREER CENTER,New Mexico,USA,2,Private profit,Yellow Ribbon,1110.61,3
24113440,GOLF ACADEMY OF AMERICA-MYRTLE BEACH,South Carolina,USA,7,Private profit,Yellow Ribbon,10218.81,7
24113540,PROFESSIONAL GOLFERS CAREER COLLEGE,South Carolina,USA,2,Private profit,Yellow Ribbon,1706.66,2
24126843,UNIVERSAL TECHNICAL INSTITUTE-DALLAS FORT WORTH,Texas,USA,6,Private profit,Yellow Ribbon,12000.01,13
24201010,GOLF ACADEMY OF AMERICA-ALTAMONTE SPRINGS,Florida,USA,17,Private profit,Yellow Ribbon,26080.07,34
24383632,NEW YORK CONSERVATORY FOR DRAMATIC ARTS,New York,USA,2,Private profit,Yellow Ribbon,5044.66,2
24600005,PROFESSIONAL GOLFERS CAREER COLLEGE,California,USA,3,Private profit,Yellow Ribbon,3541.32,4
24800005,PLATT COLLEGE-ONTARIO,California,USA,13,Private profit,Yellow Ribbon,13611,17
24800046,CENTURA COLLEGE-VIRGINIA BEACH,Virginia,USA,12,Private profit,Yellow Ribbon,18826.14,23
24800105,SAN JOAQUIN VALLEY COLLEGE-FRESNO,California,USA,5,Private profit,Yellow Ribbon,2451.22,5
24800205,SAN JOAQUIN VALLEY COLLEGE-VISALIA,California,USA,5,Private profit,Yellow Ribbon,4936.51,6
24800246,CENTURA COLLEGE-NORFOLK,Virginia,USA,4,Private profit,Yellow Ribbon,5055.8,5
24800346,CENTURA COLLEGE-NEWPORT NEWS,Virginia,USA,6,Private profit,Yellow Ribbon,5755.46,11
24800446,CENTURA COLLEGE-CHESAPEAKE,Virginia,USA,10,Private profit,Yellow Ribbon,12725.97,15
24800505,SAN JOAQUIN VALLEY COLLEGE-FRESNO AVIATION,California,USA,1,Private profit,Yellow Ribbon,1542.21,2
24800605,SAN JOAQUIN VALLEY COLLEGE-BAKERSFIELD,California,USA,4,Private profit,Yellow Ribbon,3996.05,8
24800732,BRYANT & STRATTON COLLEGE-ONLINE,New York,USA,1,Private profit,Yellow Ribbon,1325.83,1
24800805,PLATT COLLEGE-LOS ANGELES,California,USA,5,Private profit,Yellow Ribbon,10265.88,9
24801005,BRIGHTWOOD COLLEGE,California,USA,1,Private profit,Yellow Ribbon,973.82,1
24801032,BRYANT & STRATTON COLLEGE-GREECE,New York,USA,2,Private profit,Yellow Ribbon,1920.84,4
24801132,BRYANT & STRATTON COLLEGE-HENRIETTA,New York,USA,5,Private profit,Yellow Ribbon,6186.32,5
24801332,BRYANT & STRATTON COLLEGE-SYRACUSE,New York,USA,1,Private profit,Yellow Ribbon,1240.33,1
24801344,EAGLE GATE COLLEGE-LAYTON,Utah,USA,2,Private profit,Yellow Ribbon,1360.65,4
24801505,CONCORDE CAREER COLLEGE-NORTH HOLLYWOOD,California,USA,1,Private profit,Yellow Ribbon,62.47,1
24802105,CARRINGTON COLLEGE CALIFORNIA-PLEASANT HILL,California,USA,5,Private profit,Yellow Ribbon,540.13,7
24802305,SANTA BARBARA BUSINESS COLLEGE-BAKERSFIELD,California,USA,1,Private profit,Yellow Ribbon,230.73,1
24802705,SAN JOAQUIN VALLEY COLLEGE-ONTARIO,California,USA,10,Private profit,Yellow Ribbon,14678.31,19
24803305,CONCORDE CAREER COLLEGE-GARDEN GROVE,California,USA,2,Private profit,Yellow Ribbon,1701.42,2
24803405,CONCORDE CAREER COLLEGE-SAN BERNARDINO,California,USA,2,Private profit,Yellow Ribbon,4953.97,3
24803805,CARRINGTON COLLEGE CALIFORNIA-CITRUS HEIGHTS,California,USA,1,Private profit,Yellow Ribbon,1938.33,1
24803905,SAN JOAQUIN VALLEY COLLEGE-RANCHO CORDOVA,California,USA,1,Private profit,Yellow Ribbon,1935.18,3
24804005,SAN JOAQUIN VALLEY COLLEGE-ONLINE CAMPUS- CENTRAL ADMINISTRATIVE OFFICE,California,USA,1,Private profit,Yellow Ribbon,1346.36,1
24804103,CARRINGTON COLLEGE-MESA,Arizona,USA,3,Private profit,Yellow Ribbon,7757.66,3
24804105,CONCORDE CAREER COLLEGE-SAN DIEGO,California,USA,10,Private profit,Yellow Ribbon,39467.18,46
24804303,CARRINGTON COLLEGE-PHOENIX EAST,Arizona,USA,2,Private profit,Yellow Ribbon,7344.27,4
24805135,BROWN MACKIE COLLEGE-FINDLAY,Ohio,USA,1,Private profit,Yellow Ribbon,531.44,1
24805538,THE ART INSTITUTE OF PITTSBURGH-ONLINE DIVISION,Pennsylvania,USA,43,Private profit,Yellow Ribbon,56491.18,72
24805705,SAN JOAQUIN VALLEY COLLEGE-HESPERIA,California,USA,6,Private profit,Yellow Ribbon,9297.14,12
24805805,SAN JOAQUIN VALLEY COLLEGE-TEMECULA,California,USA,16,Private profit,Yellow Ribbon,12889.59,21
24810046,MEDICAL CAREERS INSTITUTE-SCHOOL OF HEALTH SCIENCE OF ECPI UNIVERSITY,Virginia,USA,54,Private profit,Yellow Ribbon,115121.82,98
24811310,FLORIDA TECHNICAL COLLEGE-KISSIMMEE,Florida,USA,1,Private profit,Yellow Ribbon,465.82,1
24820046,MEDICAL CAREERS INSTITUTE-SCHOOL OF HEALTH SCIENCE ECPI UNIVERSITY,Virginia,USA,41,Private profit,Yellow Ribbon,71425.45,66
24821510,SOUTHEASTERN COLLEGE-WEST PALM BEACH,Florida,USA,1,Private profit,Yellow Ribbon,1791.77,2
24831905,BRIGHTWOOD COLLEGE-VISTA,California,USA,3,Private profit,Yellow Ribbon,6982.91,8
24832005,BRIGHTWOOD COLLEGE-SAN DIEGO,California,USA,6,Private profit,Yellow Ribbon,8679.89,6
24836605,FASHION INSTITUTE OF DESIGN & MERCHANDISING-SAN DIEGO,California,USA,1,Private profit,Yellow Ribbon,2000,1
24840046,MEDICAL CAREERS INSTITUTE-SCHOOL OF HEALTH SCIENCE OF ECPI UNIVERSITY,Virginia,USA,1,Private profit,Yellow Ribbon,587.33,1
24851246,MEDICAL CAREERS INSTITUTE-SCHOOL OF HEALTH SCIENCE OF ECPI UNIVERSITY,Virginia,USA,3,Private profit,Yellow Ribbon,3376.27,4
24900130,BERKELEY COLLEGE-WOODLAND PARK,New Jersey,USA,23,Private profit,Yellow Ribbon,126869.25,37
24900423,INSTITUTE OF PRODUCTION AND RECORDING,Minnesota,USA,1,Private profit,Yellow Ribbon,2282.33,1
24901130,BERKELEY COLLEGE-PARAMUS,New Jersey,USA,3,Private profit,Yellow Ribbon,16066.99,5
24901412,CARRINGTON COLLEGE-BOISE,Idaho,USA,1,Private profit,Yellow Ribbon,2625,1
24902130,BERKELEY COLLEGE-WOODBRIDGE,New Jersey,USA,6,Private profit,Yellow Ribbon,20038.92,9
24902425,VATTEROTT COLLEGE SPRINGFIELD,Missouri,USA,2,Private profit,Yellow Ribbon,463.81,2
24902428,THE ART INSTITUTE OF LAS VEGAS,Nevada,USA,3,Private profit,Yellow Ribbon,1966.16,3
24903044,PROVO COLLEGE,Utah,USA,3,Private profit,Yellow Ribbon,3612.1,5
24905130,BERKELEY COLLEGE-NEWARK,New Jersey,USA,5,Private profit,Yellow Ribbon,44726.42,12
24905230,BERKELEY COLLEGE-DOVER CAMPUS,New Jersey,USA,1,Private profit,Yellow Ribbon,1247.33,1
24905433,SOUTH COLLEGE-ASHEVILLE,North Carolina,USA,11,Private profit,Yellow Ribbon,27575.85,13
24905438,THE ART INSTITUTE OF PITTSBURGH,Pennsylvania,USA,9,Private profit,Yellow Ribbon,25943.97,15
24906433,ECPI UNIVERSITY-CHARLOTTE,North Carolina,USA,15,Private profit,Yellow Ribbon,21121.63,27
24907433,LIVING ARTS COLLEGE,North Carolina,USA,3,Private profit,Yellow Ribbon,9290.66,3
24908433,ECPI UNIVERSITY-RALEIGH,North Carolina,USA,29,Private profit,Yellow Ribbon,30496.75,47
24909105,GOLF ACADEMY OF AMERICA-CARLSBAD,California,USA,11,Private profit,Yellow Ribbon,17524.66,16
24909403,UNIVERSAL TECHNICAL INSTITUTE OF ARIZONA INC,Arizona,USA,137,Private profit,Yellow Ribbon,213795.76,352
24909433,THE ART INSTITUTE OF CHARLOTTE,North Carolina,USA,1,Private profit,Yellow Ribbon,162.74,1
24910406,LINCOLN COLLEGE OF TECHNOLOGY-DENVER,Colorado,USA,56,Private profit,Yellow Ribbon,177369.12,204
24910433,ECPI UNIVERSITY-GREENSBORO,North Carolina,USA,16,Private profit,Yellow Ribbon,22229.54,29
24910438,TRIANGLE TECH INC-ERIE,Pennsylvania,USA,2,Private profit,Yellow Ribbon,2463.73,3
24911425,VATTEROTT COLLEGE SUNSET HILLS,Missouri,USA,3,Private profit,Yellow Ribbon,760.77,3
24911431,SOUTHWEST UNIVERSITY OF VISUAL ARTS-ALBUQUERQUE,New Mexico,USA,2,Private profit,Yellow Ribbon,1256.82,2
24911733,THE ART INSTITUTE OF RALEIGH-DURHAM,North Carolina,USA,3,Private profit,Yellow Ribbon,2815,3
24911833,MILLER-MOTTE COLLEGE-JACKSONVILLE,North Carolina,USA,1,Private profit,Yellow Ribbon,720.33,1
24912033,THE CHEFS ACADEMY AT HARRISON COLLEGE,North Carolina,USA,1,Private profit,Yellow Ribbon,787.33,1
24912133,BRIGHTWOOD COLLEGE,North Carolina,USA,1,Private profit,Yellow Ribbon,2608.46,3
24915432,BERKELEY COLLEGE OF WHITE PLAINS,New York,USA,5,Private profit,Yellow Ribbon,27764.32,8
24916414,LINCOLN COLLEGE OF TECHNOLOGY,Indiana,USA,2,Private profit,Yellow Ribbon,1899.3,4
24918442,LINCOLN COLLEGE OF TECHNOLOGY-NASHVILLE,Tennessee,USA,39,Private profit,Yellow Ribbon,64366.5,76
24920406,INTELLITEC COLLEGE-COLORADO SPRINGS,Colorado,USA,5,Private profit,Yellow Ribbon,416.36,5
24920444,EAGLE GATE COLLEGE-MURRAY,Utah,USA,1,Private profit,Yellow Ribbon,1022.33,2
24921417,SPENCERIAN COLLEGE-LOUISVILLE,Kentucky,USA,1,Private profit,Yellow Ribbon,282.33,1
24921438,THE ART INSTITUTE OF PHILADELPHIA,Pennsylvania,USA,13,Private profit,Yellow Ribbon,15473.25,20
24922438,PENNCO TECH-BRISTOL,Pennsylvania,USA,2,Private profit,Yellow Ribbon,2495.49,2
24924406,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,Colorado,USA,58,Private profit,Yellow Ribbon,83640.07,87
24926414,HARRISON COLLEGE-EAST,Indiana,USA,2,Private profit,Yellow Ribbon,3802.33,2
24926432,AMERICAN ACADEMY OF DRAMATIC ARTS,New York,USA,3,Private profit,Yellow Ribbon,17440.68,4
24928436,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,Oklahoma,USA,30,Private profit,Yellow Ribbon,55833.58,64
24929403,GOLF ACADEMY OF AMERICA-PHOENIX,Arizona,USA,13,Private profit,Yellow Ribbon,19511.49,14
24929447,THE ART INSTITUTE OF SEATTLE,Washington,USA,2,Private profit,Yellow Ribbon,1817.63,2
24930431,CARRINGTON COLLEGE-ALBUQUERQUE,New Mexico,USA,2,Private profit,Yellow Ribbon,5250,2
24930728,CARRINGTON COLLEGE-RENO,Nevada,USA,5,Private profit,Yellow Ribbon,10222.1,5
24931214,HARRISON COLLEGE-ONLINE,Indiana,USA,1,Private profit,Yellow Ribbon,672.33,1
24935432,THE COLLEGE OF WESTCHESTER,New York,USA,5,Private profit,Yellow Ribbon,12873.65,5
24936405,BRIGHTWOOD COLLEGE-SACRAMENTO,California,USA,1,Private profit,Yellow Ribbon,1562.38,2
24940405,CARRINGTON COLLEGE,California,USA,7,Private profit,Yellow Ribbon,15438.66,7
24941440,ECPI UNIVERSITY-GREENVILLE,South Carolina,USA,1,Private profit,Yellow Ribbon,1047.49,1
24941442,CONCORDE CAREER COLLEGE-MEMPHIS,Tennessee,USA,3,Private profit,Yellow Ribbon,10988.88,9
