10000206,-104.97497329597513,40.52228085
10000531,-106.5326642,35.055000400000004
10000637,-122.83543494775103,45.92374614965179
10000726,-105.1915125,48.1114144
10000737,-124.224161,43.4079112
10000916,-94.74904152631579,39.116706236842106
10001049,-89.38359221598117,43.071799850000005
10001138,-76.84392224489795,40.30861012244898
10001408,-75.595209,39.713341
10001537,-122.6726563,45.5199276
10001841,-103.63720408419064,44.46368579347876
10002002,-149.894852,61.2163129
10002011,-84.2326876,32.0723862
10002711,-81.3035515,31.9382381
10003011,-81.6234651,32.1352902
10003137,-119.342517,45.9173549
10003333,-81.33754261968785,35.7324427
10003508,-75.57316930462522,38.55547615250354
10004008,-75.574063,38.457035
10004137,-121.2839744,44.0561735
10004637,-124.0112231248709,44.96165415
10005737,-123.0363056,44.9398297
10006933,-77.03846452167218,35.106893799999995
10006937,-123.91076585549962,46.1421634
10007042,-86.82178498120588,36.205262310071966
10007211,-82.80344411134449,32.9668566
10007233,-77.03340911111111,35.066389111111114
10007642,-84.00219182069894,35.8177539124861
10007842,-89.95882871435815,35.06879214847179
10007937,-116.96912396668024,44.02348295624448
10008842,-90.0026157,35.0536208
10008937,-122.674194,45.5202471
10009042,-86.67468863770785,36.11729535209917
10009142,-84.0479643,35.8217479
10009233,-77.9387519,34.2363306
10009437,-119.21790496066903,45.78129
10009811,-84.6061518,30.9029592
10010112,-116.04414395918367,44.51725089795918
10010133,-78.8944617,35.9905271
10010150,-109.86120079591836,42.86621063265306
10010233,-80.22166149399541,35.44722505
10010633,-79.78244368617226,36.097220428505224
10010937,-121.51213712913092,45.70869689626979
10011111,-84.263638,33.249531
10011133,-78.90916959254838,35.99656845
10011150,-104.77842989803798,41.103638200000006
10011349,-89.38020711078431,43.0754092
10011427,-98.323302,40.960134
10011533,-82.0063171,35.9326524
10011711,-83.782037,34.254658
10011733,-77.65416028571428,36.46228014285714
10011736,-97.47660047586302,35.5060081395911
10011847,-119.931991,46.8344379
10011911,-84.43727654564782,33.343136711878905
10012044,-111.886797,40.7596198
10012320,-76.98197679478245,38.52498127902822
10012612,-116.7862459,47.7212703
10012633,-78.6548896693831,35.77763365
10013137,-123.81155448108309,46.19090465
10013440,-81.0338545,34.0033344
10013833,-78.33765021517246,35.55817137900511
10013933,-77.9050548,35.9788065
10014233,-82.6133037,35.6804426
10014237,-123.9618623,45.8900275
10014337,-117.83136859071296,44.77427645
10014437,-122.80003976552698,45.4853755
10015037,-123.92575173640512,46.163660899999996
10015237,-121.438516,43.8839966
10015333,-78.27077845800495,36.419296520415585
10015627,-96.7180511396533,40.79189405042918
10015637,-124.4186378183389,42.41662655396846
10015837,-122.8162627274495,42.27512735
10016311,-83.75411519180588,31.92589652709457
10016337,-122.84993311454475,45.36831615
10016437,-123.0209858,44.0477653
10016442,-86.7901549244927,36.00330812926831
10016637,-123.18869562787525,44.11350063674523
10017312,-116.23090013172964,43.63513775
10018111,-83.23700745744125,34.143702339328044
10018142,-86.42377895996385,35.48464044825309
10018433,-81.157279,35.915485
10018542,-86.782841,36.158486
10018611,-85.29638152272727,34.67925077272727
10018612,-114.46463859259259,42.58709537037037
10019011,-83.416823,33.86803
10019033,-80.1759307,34.9646118
10019212,-114.46856622448979,42.55490804081633
10019633,-82.5508407,35.595363
10019811,-82.0115058,33.395695
10020111,-83.6072946,34.1266276
10020133,-77.9457125,34.2365118
10020433,-77.60505927218026,35.44337673050852
10020933,-76.90810244897959,35.97792753061225
10021011,-81.3059192,32.3614802
10021131,-106.778512,32.31652
10021333,-78.7809018,35.7877979
10022511,-84.44046483606557,33.669274475409836
10022633,-78.79977335122416,36.14435765
10023133,-77.03846452167218,35.106893799999995
10023633,-80.84415516084377,35.41085258502154
10024633,-86.6934292,35.627185
10024863,-65.9570244,18.3808516
10025333,-82.5487653,35.5956717
10025533,-80.24366773469387,36.09706448979592
10026163,-66.0666315,18.3829245
10027933,-81.5309643181755,35.30321213351301
10028433,-82.5486163,35.5932572
10028525,-93.6247168,39.74684
10028533,-82.5499366,35.5952409
10028633,-78.83374066238622,35.65056814125476
10029333,-76.7550648,34.7017591
10031033,-78.34131405,35.518308700000006
10031133,-81.2174425,35.7083888
10032233,-5.0774509,50.1524357
10032433,-80.58184980209285,35.409695400000004
10033611,-84.3878363,33.7480842
10033811,-81.0808852,31.9995484
10034633,-78.86028,35.7284374
10034911,-84.97181385714286,33.04238667346939
10035211,-84.386404,33.750323
10035411,-84.386404,33.750323
10035433,-78.87292410601525,35.03471145551639
10035811,-84.3902644,33.7489924
10035933,-77.5792387755102,35.25895418367347
10036211,-84.386404,33.750323
10037211,-83.1418219527576,40.10070685
10037511,-83.6324022,32.8406946
10038211,-82.211494,33.487109
10039111,-84.24311040387613,32.07391593068752
10039833,-78.83112400009657,35.64803959640889
10040111,-81.961782,33.46566
10040511,-85.280667,34.70422330612245
10040533,-77.8980896370207,34.26575627313794
10040633,-77.0441143,35.1084931
10040647,-122.187429,47.3812987
10041011,-84.39006692857143,33.75270235714286
10043111,-83.25656584293357,33.10782093444479
10045911,-84.16978529080576,31.55382126770238
10046211,-84.7889461,34.1615348
10046511,-84.68039559089317,34.615695294483345
10046611,-82.3595486122449,31.21662679591837
10047011,-85.25370772727273,34.01340790909091
10048711,-84.7336278,31.1712947
10049111,-81.78406223794912,32.42614465
10050211,-81.7219263265306,30.967925857142856
10052011,-81.78406223794912,32.42614465
10052611,-84.3902644,33.7489924
10052911,-83.1382442,34.0680362
10053702,-162.7048379,55.1905545
10054411,-84.1985563,32.3815227
10056911,-84.4417978,33.6808501
10059408,-75.51831140479482,39.16434422037797
10062811,-84.5898256,33.3975472
10063211,-84.93973012002915,32.5181762
10063511,-81.2092711,32.1372776
10065711,-84.39054511744975,33.75411905
10066814,-85.0599135,41.0381082
10068211,-81.7646040422596,33.13936635
10068911,-82.40467954166667,32.863343416666666
10069011,-85.0757733939394,33.577242676767675
10071411,-83.96246340083314,33.054917950000004
10072736,-97.1033501,36.8833492
10073118,-91.92026859183673,32.783604469387754
10073518,-91.1495448,30.5237139
10073747,-119.15887379103067,46.1921580630145
10074118,-93.7552981,32.5006799
10074910,-80.756526,28.2283541
10076811,-85.0313269,33.039291
10079218,-90.2611956,29.9831616
10079311,-82.9432264,32.5364814
10079411,-81.0921335,32.0790074
10079618,-92.04399523091966,32.511843347622076
10079711,-84.1985563,32.3815227
10079818,-93.6247746,32.5165696
10079918,-90.07694881971895,29.9504324
10080718,-90.2937263,29.9755756
10080918,-93.213647,30.128685
10081018,-91.873079,30.025793
10081211,-82.49948286363636,31.830803151515152
10081611,-82.35817908163264,31.21130444897959
10081711,-84.30387481400932,33.87650691545826
10083418,-92.64067629688645,30.82858035
10083618,-90.08484566387503,29.9616498
10086318,-89.98404466112957,29.955208597552026
10086518,-93.70749269565218,32.50999182608696
10087218,-90.46510271802794,30.499985472101848
10087418,-91.544445,29.835803
10087818,-93.4840608,31.5683773
10087918,-92.13220508163265,29.97358867346939
10090118,-91.1162349,30.475205
10090318,-90.0782127,29.9759983
10090418,-92.008777,30.214051
10090423,-95.60107315683297,45.31706055
10090718,-91.1371913,30.4509419
10090818,-89.92680150010457,30.01915735
10091018,-92.663456,30.209498
10091218,-93.2651126,31.1431257
10091718,-89.78384055492849,30.26440910704184
10091818,-92.08230336734694,30.53647924489796
10091918,-91.18511501099526,30.45346115
10106028,-114.78497094453434,36.0100111
10109728,-118.72046975296392,39.421368599999994
10109926,-108.50565211932684,45.78378508866132
10110020,-90.063919,38.565651
10122531,-106.5611576,35.0580284
10133640,-79.9399309,32.7884363
10141241,-96.7303416,43.5543545
10152710,-80.9225359,29.024846
10152817,-84.29941618213059,37.7346417
10153634,-96.78475574489796,46.878203642857144
10187604,-93.1657059387718,35.25337482384102
10195822,-83.04976871428572,42.33076467346939
101B7605,-118.0031448,33.7351695
10202938,-76.30409042857143,40.03996965306123
10203116,-95.4517985,37.6816841
10203522,-85.10603717651273,42.97757455
10205440,-80.66548990002657,32.90187147542033
10209126,-114.3111747,48.1952698
10215903,-111.8381079232557,33.30174025
10224111,-82.478657,33.792341
10225603,-112.10498885682637,33.47393375
10228603,-112.4066050133338,33.434638500000005
10228903,-112.13668175623343,36.05679495
10229703,-111.3760341639767,33.041290700000005
10236903,-111.92746643434343,33.413807181818186
10242503,-114.0435988,35.1876508
10257138,-75.22495675739069,40.23625845
10268504,-91.4912243,33.899615
